,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
388,Wed Mar 30 07:08:59 +0000 2022,1509065133594755076,Mazi Uche,@MrOdanz Beards and hairline... I'm jealous 🥲,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
389,Tue Mar 29 08:20:12 +0000 2022,1508720668333981697,Mazi Uche,@MrOdanz Mind never reach to see for mirror 🥲,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
390,Tue Mar 29 08:18:34 +0000 2022,1508720257447432194,Mazi Uche,"@MrOdanz I started exercising seeing your tweets on exercise 😅..

From 99k to 96 now 😅.

What motivates you to get… https://t.co/bv3bvUgacL",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
391,Mon Mar 28 19:44:37 +0000 2022,1508530518949826572,Mazi Uche,@heypleasant Yup. I was actually charged 6300 tho https://t.co/dxedmZ8JTu,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
392,Mon Mar 28 19:42:20 +0000 2022,1508529945827545102,Mazi Uche,@heypleasant 8k high sha. I bought 6months Spotify with my Zenith card for 5400,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
393,Mon Mar 28 18:46:11 +0000 2022,1508515814307205120,Mazi Uche,"I have Alopecia.
Slapping the next nigga that makes a bald joke",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
394,Mon Mar 28 17:22:25 +0000 2022,1508494730987986946,Mazi Uche,@adapekem @Bawzz_lady Nah. Both will had at the same time in vacuum cos they weigh the same. Air resistance is the… https://t.co/B5VVeesCUj,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
395,Sun Mar 27 19:39:23 +0000 2022,1508166813494005770,Mazi Uche,@chimaihueze He would have died either way,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
396,Sun Mar 27 12:46:23 +0000 2022,1508062879219687425,Mazi Uche,"@adapekem Na him pay, no be his friend lmao",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
397,Sun Mar 27 00:23:12 +0000 2022,1507875851366539279,Mazi Uche,@BrendanBartlet9 @Troy2BGreat @EonisATL @hernameisjae Drake had young money.. And lil Wayne in his prime promoting… https://t.co/CerWZ3Burc,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
398,Sat Mar 26 17:39:07 +0000 2022,1507774158150774787,Mazi Uche,@urchilla01 @MrOdanz These days phone can automatically regulate the ammount of charge it needs except na ntel level phone you dey use,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
399,Sat Mar 26 17:38:14 +0000 2022,1507773938427908100,Mazi Uche,@MrOdanz @dallasvenn They counter it by splitting the battery into many individual batteries that charge independen… https://t.co/QTpgtCVeGd,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
400,Sat Mar 26 10:32:30 +0000 2022,1507666797838934016,Mazi Uche,@Wizarab10 E no done jare! 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
401,Thu Mar 24 21:45:11 +0000 2022,1507111311037149191,Mazi Uche,@XXL @UgwunnaEjikem our two favorite people!!,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
402,Thu Mar 24 13:24:10 +0000 2022,1506985222830706692,Mazi Uche,@iam_Eben @Wizarab10 Why so?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
403,Thu Mar 24 13:22:47 +0000 2022,1506984876070875139,Mazi Uche,@Wizarab10 Kante and Casemiro who is better?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
404,Wed Mar 23 21:23:24 +0000 2022,1506743439660040197,Mazi Uche,@Wizarab10 They just ignored the context of the comparison.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
405,Wed Mar 23 21:20:36 +0000 2022,1506742732810854407,Mazi Uche,@chilotamojukwu Yeah. Only thing I don't think was right is bringing it here.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
406,Wed Mar 23 21:11:48 +0000 2022,1506740519686262790,Mazi Uche,@chilotamojukwu IDK but She definitely shouldnt put her mom on blast.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
407,Wed Mar 23 08:28:24 +0000 2022,1506548403982979075,Mazi Uche,"@AlfreenKreen @Letter_to_Jack Bh should add... Without another tribe calling it an agenda...
Ethnic and to an exten… https://t.co/LjCGwTKaKC",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
408,Wed Mar 23 08:27:31 +0000 2022,1506548181177360384,Mazi Uche,@AlfreenKreen @Letter_to_Jack That way everyone can lynch their brothers,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
409,Wed Mar 23 07:52:56 +0000 2022,1506539477136822273,Mazi Uche,@Letter_to_Jack State controlled resources...,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
410,Wed Mar 23 07:42:36 +0000 2022,1506536877838540805,Mazi Uche,@adapekem OMG. Sorry. Hope you're ok?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
411,Tue Mar 22 18:41:28 +0000 2022,1506340299387326467,Mazi Uche,@Morris_Monye Oh ok. Can I dm?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
412,Tue Mar 22 18:39:15 +0000 2022,1506339743012950021,Mazi Uche,"@Morris_Monye Is there an existing group in imo state? I see other state but not imo..

I was saying I'm an ADC party member now 😅",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
413,Tue Mar 22 18:34:51 +0000 2022,1506338633871200264,Mazi Uche,@Morris_Monye When will you be in imo state? I'm an ADC member... Registered online,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
414,Tue Mar 22 18:22:17 +0000 2022,1506335470741032968,Mazi Uche,@MrOdanz World,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
415,Tue Mar 22 18:22:10 +0000 2022,1506335443691913223,Mazi Uche,@MrOdanz Striving in the monitor works,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
416,Tue Mar 22 18:14:02 +0000 2022,1506333395768520713,Mazi Uche,@esthery_a Honestly! Loving the drama tho,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
417,Tue Mar 22 10:39:48 +0000 2022,1506219085780209665,Mazi Uche,"I lost control of my weight immediately covid lockdown started..
My bmi was perfect 🥲",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
418,Tue Mar 22 10:38:44 +0000 2022,1506218815276957702,Mazi Uche,"@MrOdanz Be like this one is unprovoked lol.
Mostly about you blocking sha",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
419,Mon Mar 21 17:25:19 +0000 2022,1505958749265178625,Mazi Uche,"@AlchemistRing You can definitely do it with excel.

Load data,
Check data integrity (look for duplicates and or er… https://t.co/LZofSvSMKR",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
420,Mon Mar 21 15:31:13 +0000 2022,1505930032958644226,Mazi Uche,@AlchemistRing I used python 🥲... But I'm sure most of what I did can be done with excel..,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
421,Mon Mar 21 12:20:17 +0000 2022,1505881985331482624,Mazi Uche,"@MrOdanz I spent 600k on it (as a student o, my own money) I be damned if I call it laptop 👀",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
422,Mon Mar 21 09:57:13 +0000 2022,1505845978380660737,Mazi Uche,@MrOdanz I say Mac.. Its easier.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
423,Mon Mar 21 09:55:15 +0000 2022,1505845483100585984,Mazi Uche,@Simply_nick2 @dommie_nic @DW3663 She no get friends?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
424,Sun Mar 20 21:21:12 +0000 2022,1505655721265967108,Mazi Uche,"@TheBriDen @MrOdanz, shey you get in number, call him..",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
425,Sun Mar 20 21:12:24 +0000 2022,1505653506606350340,Mazi Uche,@tutuMantutu 🙄,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
426,Sat Mar 19 20:27:50 +0000 2022,1505279903993942024,Mazi Uche,@adapekem Leave him alone ooo abeg 🤣.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
427,Sat Mar 19 20:25:00 +0000 2022,1505279192468008962,Mazi Uche,@adapekem Men and their mom's are 5&amp;6 makes sense he is paying his last respect In a big way,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
428,Sat Mar 19 13:07:59 +0000 2022,1505169213144674307,Mazi Uche,@madeiinheavenn The first. Simplicity can be powerful sometimes,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
429,Sat Mar 19 06:31:49 +0000 2022,1505069515188707330,Mazi Uche,@adapekem God when,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
430,Sat Mar 19 05:30:37 +0000 2022,1505054110579576833,Mazi Uche,@adapekem 💀🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
431,Fri Mar 18 20:18:48 +0000 2022,1504915244463886337,Mazi Uche,"@adapekem If you don't buy 2...*

One for me 🙄",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
432,Fri Mar 18 20:17:49 +0000 2022,1504914997297750027,Mazi Uche,@Letter_to_Jack WE ARE SHA SUPERIOR 🙃,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
433,Fri Mar 18 20:03:29 +0000 2022,1504911386534686721,Mazi Uche,@Palomablez Omo.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
434,Fri Mar 18 16:43:43 +0000 2022,1504861114785583105,Mazi Uche,@Life_wire67 Shank,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
435,Fri Mar 18 14:13:08 +0000 2022,1504823217915056128,Mazi Uche,Seems the dust have settled abd sars is back on the road 🤦🏿‍♂️,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
436,Fri Mar 18 08:44:50 +0000 2022,1504740601874505728,Mazi Uche,@Morris_Monye Dash me one 🥺🥺,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
437,Thu Mar 17 20:56:48 +0000 2022,1504562416608325641,Mazi Uche,@_mvyowa Are there free vm that can carry it? (m1 air),Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
438,Thu Mar 17 18:54:39 +0000 2022,1504531676730466309,Mazi Uche,"@_mvyowa Is it possible?
I know through parallels but omo, the fee loud",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
439,Thu Mar 17 18:51:08 +0000 2022,1504530793422594056,Mazi Uche,@MrOdanz I use dstv mobile.. If e no dey there... E be things,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
440,Thu Mar 17 13:47:36 +0000 2022,1504454407014031372,Mazi Uche,@Letter_to_Jack She is flawless from day one gee,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
441,Wed Mar 16 21:18:33 +0000 2022,1504205503131439110,Mazi Uche,@Nekie_neka Yeah. My guys are tired now of giving me sticks for watching KDrama.,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
442,Wed Mar 16 21:16:34 +0000 2022,1504205006500683779,Mazi Uche,"@gad_kenneth @TheBriDen He was injured. A knock...
Precaution",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
443,Wed Mar 16 21:14:58 +0000 2022,1504204603717562374,Mazi Uche,"@Nekie_neka Some don't look down on it o..

Learning a lot rn python and SQL (they feel like another language) to g… https://t.co/JvFMK04QTH",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
444,Wed Mar 16 18:52:16 +0000 2022,1504168691520450565,Mazi Uche,@Morris_Monye Does online count?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
445,Wed Mar 16 17:52:49 +0000 2022,1504153728139550729,Mazi Uche,@bonario89 How you get list of people offenses eg 🤣😭,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
446,Wed Mar 16 11:21:09 +0000 2022,1504055163543293953,Mazi Uche,"@_mvyowa Kpekus na bastard lol, it can get anyone",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
447,Wed Mar 16 08:39:10 +0000 2022,1504014398435831809,Mazi Uche,@phoneymahoney @popeofnathanism @pragdua You're technically not wrong 🤣🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
448,Wed Mar 16 07:33:05 +0000 2022,1503997766552506374,Mazi Uche,"@Letter_to_Jack Egg was 60naira last year.. Its 80 now.
Inflation is at least 33%",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
449,Tue Mar 15 14:18:05 +0000 2022,1503737301830189063,Mazi Uche,@chilotamojukwu Why??!,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
450,Tue Mar 15 10:08:13 +0000 2022,1503674420916797443,Mazi Uche,@OgbeniDipo @ieltsng Is there provision for dyslexic people in Nigeria?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
451,Sun Mar 13 13:35:30 +0000 2022,1503001811573260289,Mazi Uche,@Le_Parka 🤣 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
452,Sat Mar 12 18:05:47 +0000 2022,1502707442483961858,Mazi Uche,@Morris_Monye 🤣 🤣 🤣 🤣 🤣... Nigerian parents,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
453,Mon Mar 07 07:59:24 +0000 2022,1500742898140258310,Mazi Uche,@Trellevison @thisvideobot,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
454,Mon Mar 07 04:57:17 +0000 2022,1500697070885388291,Mazi Uche,"@Sujodamystique I agree. Problem is... Those thst get pregnant as soon as they drop the first one.
Most businesses… https://t.co/Z71Li7mIbj",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
455,Sun Mar 06 18:24:28 +0000 2022,1500537816639545348,Mazi Uche,@Letter_to_Jack Make them no talk say Ronaldo cos this one,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
456,Sun Mar 06 18:24:11 +0000 2022,1500537744866660354,Mazi Uche,@Wizarab10 Shey Ronaldo no dey 🤣,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
457,Sat Mar 05 14:39:07 +0000 2022,1500118716461326345,Mazi Uche,@_mvyowa CTE advantage is memory usage. It is stored Untill you drop the table. It also improves code readability c… https://t.co/SSa8g1aZ4z,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
458,Sat Mar 05 10:37:31 +0000 2022,1500057914404392965,Mazi Uche,@ayen_akwaibom @ChiefCBJ @TheBriDen @pikaso_me Brian don block pikaso,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
459,Fri Mar 04 14:45:46 +0000 2022,1499758000264855557,Mazi Uche,"Batman is too dark.

You'll need a torch to watch it 😒",Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
460,Fri Mar 04 07:07:30 +0000 2022,1499642674118381571,Mazi Uche,@Meritush_ 💀,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
461,Thu Mar 03 14:12:16 +0000 2022,1499387183270092800,Mazi Uche,@chilotamojukwu Context?,Data Scientist | Lil Wayne | Real Madrid,,463,1064,1284,http://pbs.twimg.com/profile_images/1408673250599657475/eGNfPEEy_normal.jpg
